id_rec_arrec_detalhe;ano_exercicio;ds_municipio;ds_orgao;mes_referencia;mes_ref_extenso;ds_poder;ds_fonte_recurso;ds_cd_aplicacao_fixo;ds_cd_aplicacao_variavel;ds_categoria;ds_subcategoria;ds_fonte;ds_rubrica;ds_alinea;ds_subalinea;vl_arrecadacao;data_atualizacao
38438071;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;268122.67;2019-01-12 03:27:21.915297
38438072;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;13 - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;7471.42;2019-01-12 03:27:21.915297
38438073;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;10 - FMS - ASH MÉDIA E ALTA COMPLEXIDADE;10000000 - Receitas Correntes;13000000 - Receita Patrimonial;13200000 - Valores Mobiliários;13210000 - Juros e Correções Monetárias;13210000 - Juros e Correções Monetárias;13210011 - Remuneração de Depósitos Bancários - Principal;4998.89;2019-01-12 03:27:21.915297
38438074;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;-850928.18;2019-01-12 03:27:21.915297
38438075;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180100 - Participação na Receita da União;17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal;4254640.98;2019-01-12 03:27:21.915297
38438076;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180211 - Cota-parte da Compensação Financeira de Recursos Hídricos - Principal;11494.67;2019-01-12 03:27:21.915297
38438077;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;61 - ROYALTIES...........;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180251 - Cota-parte Royalties pela Participação Especial - Lei nº 9.478/97, artigo 50 - Principal;7241067.77;2019-01-12 03:27:21.915297
38438078;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;61 - ROYALTIES...........;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais;17180261 - Cota-Parte do Fundo Especial do Petróleo - FEP - Principal;50137.20;2019-01-12 03:27:21.915297
38438079;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;20 - FMS - TFVS - TETO FINANCEIRO DE VIGILÂNCIA EM SAÚDE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;1000.00;2019-01-12 03:27:21.915297
38438080;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;19 - FMS - PAB - PROGRAMA DE SAÚDE BUCAL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;30800.00;2019-01-12 03:27:21.915297
38438081;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;18 - FMS - PAB - ASSISTÊNCIA FARMACÊUTICA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;38118.68;2019-01-12 03:27:21.915297
38438082;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;14 - FMS - MAC - SAMU - SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;100625.00;2019-01-12 03:27:21.915297
38438083;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;02 - FMS - PAB FIXO......;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;431244.00;2019-01-12 03:27:21.915297
38438084;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;10 - FMS - ASH MÉDIA E ALTA COMPLEXIDADE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;1264532.89;2019-01-12 03:27:21.915297
38438085;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;52 - PAB   PACS   AGENTES COMUNITARIOS DE SAUDE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo;17180311 - Transferência de Recursos do Sistema Único de Saúde - SUS - Repasses Fundo a Fundo - Principal;115596.00;2019-01-12 03:27:21.915297
38438086;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;01 - SALÁRIO EDUCAÇÃO - QESE;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180511 - Transferências do Salário-Educação - Principal;813051.86;2019-01-12 03:27:21.915297
38438087;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;16 - FNDE   PNAE   MERENDA ESCOLAR   ENSINO FUNDAMENTAL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;79791.00;2019-01-12 03:27:21.915297
38438088;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;22 - FNDE   PNAE   AEE   ATENDIMENTO EDUC  ESPECIAL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;3031.60;2019-01-12 03:27:21.915297
38438089;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;31 - FNDE   AUXILIO FINANCEIRO AOS MUNICIPIOS   AFM;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180591 - Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;278935.10;2019-01-12 03:27:21.915297
38438090;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;30 - FNDE   PNAE   EJA;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;6764.80;2019-01-12 03:27:21.915297
38438091;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;29 - FNDE   PNAE   ENSINO MEDIO;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;576.00;2019-01-12 03:27:21.915297
38438092;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;213 - EDUCAÇÃO INFANTIL - PRÉ-ESCOLA;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;37197.00;2019-01-12 03:27:21.915297
38438093;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;212 - EDUCAÇÃO INFANTIL - CRECHE;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE;17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal;41794.20;2019-01-12 03:27:21.915297
38438094;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;141689.09;2019-01-12 03:27:21.915297
38438095;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17180600 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87-96;17180611 - Transferência Financeira do ICMS - Desoneração - L.C. Nº 87/96 - Principal;-28337.81;2019-01-12 03:27:21.915297
38438096;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS;13 - FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17100000 - Transferências da União e de suas Entidades;17180000 - Transferências da União - Específica E/M;17181000 - Transferências de Convênios da União e de Suas Entidades;17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal;5462.83;2019-01-12 03:27:21.915297
38438097;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280111 - Cota-Parte do ICMS - Principal;44266625.79;2019-01-12 03:27:21.915297
38438098;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280131 - Cota-Parte do IPI - Municípios - Principal;269895.90;2019-01-12 03:27:21.915297
38438099;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280121 - Cota-Parte do IPVA - Principal;-113818.76;2019-01-12 03:27:21.915297
38438100;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280131 - Cota-Parte do IPI - Municípios - Principal;-53979.17;2019-01-12 03:27:21.915297
38438101;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;220 - ENSINO FUNDAMENTAL - RECURSOS ESPECÍFICOS;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280111 - Cota-Parte do ICMS - Principal;-8853325.13;2019-01-12 03:27:21.915297
38438102;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280100 - Participação na Receita dos Estados;17280121 - Cota-Parte do IPVA - Principal;569093.99;2019-01-12 03:27:21.915297
38438103;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;61 - ROYALTIES...........;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17280200 - Transferência da Cota-parte da Compensação Financeira (25%);17280231 - Cota-parte Royalties - Compensação Financeira pela Produção do Petróleo - Lei nº 7.990/89, artigo 9º - Principal;159896.17;2019-01-12 03:27:21.915297
38438104;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS;11 - PROG AUX TRANSP ESTUDANTES ESCOLAS ESTADUAIS;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17200000 - Transferências dos Estados e do Distrito Federal e de suas Entidades;17280000 - Transferências dos Estados - Específica E/M;17281000 - Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades;17281021 - Transferências de Convênio dos Estados Destinadas a Programas de Educação - Principal;78336.00;2019-01-12 03:27:21.915297
38438105;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS;261 - EDUCAÇÃO - FUNDEB - MAGISTÉRIO;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;17000000 - Transferências Correntes;17500000 - Transferências de Outras Instituições Públicas;17580000 - Transferências de Outras Instituições Públicas - Específica E/M;17580100 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB;17580111 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal;7127014.79;2019-01-12 03:27:21.915297
38438106;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19100000 - Multas Administrativas, Contratuais e Judiciais;19100000 - Multas Administrativas, Contratuais e Judiciais;19100100 - Multas Previstas em Legislação Específica;19100114 - Multas Previstas em Legislação Específica - Dívida Ativa - Multas e Juros;4781.39;2019-01-12 03:27:21.915297
38438107;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19100000 - Multas Administrativas, Contratuais e Judiciais;19100000 - Multas Administrativas, Contratuais e Judiciais;19100100 - Multas Previstas em Legislação Específica;19100112 - Multas Previstas em Legislação Específica - Multas e Juros;885.99;2019-01-12 03:27:21.915297
38438108;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19100000 - Multas Administrativas, Contratuais e Judiciais;19100000 - Multas Administrativas, Contratuais e Judiciais;19100100 - Multas Previstas em Legislação Específica;19100111 - Multas Previstas em Legislação Específica - Principal;18689.53;2019-01-12 03:27:21.915297
38438109;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19100000 - Multas Administrativas, Contratuais e Judiciais;19100000 - Multas Administrativas, Contratuais e Judiciais;19100100 - Multas Previstas em Legislação Específica;19100113 - Multas Previstas em Legislação Específica - Dívida Ativa;2358.63;2019-01-12 03:27:21.915297
38438110;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19200000 - Indenizações, Restituições e Ressarcimentos;19220000 - Restituições;19229900 - Outras Restituições;19229911 - Outras Restituições - Principal;452444.83;2019-01-12 03:27:21.915297
38438111;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19900000 - Demais Receitas Correntes;19909900 - Outras Receitas;19909911 - Outras Receitas - Primárias - Principal;-166.73;2019-01-12 03:27:21.915297
38438112;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;100 - GERAL TOTAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19900000 - Demais Receitas Correntes;19909900 - Outras Receitas;19909911 - Outras Receitas - Primárias - Principal;1586.00;2019-01-12 03:27:21.915297
38438113;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;19000000 - Outras Receitas Correntes;19900000 - Demais Receitas Correntes;19900000 - Demais Receitas Correntes;19909900 - Outras Receitas;19909912 - Outras Receitas - Primárias - Multas e Juros;232.85;2019-01-12 03:27:21.915297
38438114;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;27 - FMS   MINISTERIO DA SAUDE;20000000 - Receitas de Capital;24000000 - Transferências de Capital;24100000 - Transferências da União e de suas Entidades;24180000 - Transferências da União;24181000 - Transferência de Convênios da União e de suas Entidades;24181091 - Outras Transferências de Convênios da União - Principal;130000.00;2019-01-12 03:27:21.915297
38438115;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;5;maio;EXECUTIVO;06 - OUTRAS FONTES DE RECURSOS;300 - SAÚDE - RECURSOS ESPECÍFICOS;58 - TAC USIMINAS;20000000 - Receitas de Capital;29000000 - Outras Receitas de Capital;29900000 - Demais Receitas de Capital;29900000 - Demais Receitas de Capital;29900000 - Demais Receitas de Capital;29900011 - Demais Receitas de Capital - Principal;250000.00;2019-01-12 03:27:21.915297
38438116;2018;Cubatão;PREFEITURA MUNICIPAL DE CUBATÃO;6;junho;EXECUTIVO;01 - TESOURO;110 - GERAL;00 - CÓDIGO DE APLICAÇÃO NÃO CONTÉM/INFORMOU PARTE VARIÁVEL;10000000 - Receitas Correntes;11000000 - RECEITA TRIBUTÁRIA;11100000 - Impostos;11130000 - Impostos sobre a Renda e Proventos de Qualquer Natureza;11130300 - Imposto sobre a Renda - Retido na Fonte;11130311 - Imposto sobre a Renda - Retido na Fonte - Trabalho - Principal;5574203.04;2019-01-12 03:27:21.915297
